time_utc,iface,rx_bytes_per_s,rx_packets_per_s,tx_bytes_per_s,tx_packets_per_s,ctxt_per_s,intr_per_s,softirq_net_rx_per_s,softirq_net_tx_per_s,tcp_insegs_per_s,tcp_outsegs_per_s,tcp_retranssegs_per_s,tcp_estab,proc_rss_kb,proc_vsz_kb
2025-12-31T15:58:01Z,eth0,38427456.00,278712.00,43748344.00,359260.00,59142.00,396137.00,283301.00,23.00,275038.00,355942.00,0.00,8000,8989476,10313252
2025-12-31T15:58:02Z,eth0,37325431.00,270640.00,42868173.00,354617.00,70736.00,395095.00,278560.00,16.00,269122.00,352105.00,0.00,8000,8991204,10315236
2025-12-31T15:58:03Z,eth0,39096564.00,283455.00,43706071.00,352941.00,60245.00,397592.00,291746.00,4.00,289912.00,359973.00,0.00,8000,8993124,10317348
2025-12-31T15:58:04Z,eth0,35468493.00,257195.00,40688394.00,336495.00,49730.00,392798.00,268784.00,5.00,250738.00,330286.00,0.00,8000,9366564,10654776
2025-12-31T15:58:06Z,eth0,18390950.50,133424.00,21488318.50,180293.00,27177.50,197989.50,140566.50,10.00,133424.00,179841.00,1.50,8000,9383844,10655032
2025-12-31T15:58:07Z,eth0,38205005.00,277135.00,43029718.00,350061.00,57029.00,389538.00,281664.00,16.00,281926.00,355931.00,4.00,8000,9383844,10655032
2025-12-31T15:58:08Z,eth0,40101173.00,290786.00,44672074.00,360118.00,59537.00,399801.00,290353.00,11.00,289392.00,357999.00,2.00,8000,9384228,10655032
2025-12-31T15:58:09Z,eth0,39516772.00,286628.00,44220160.00,357556.00,56535.00,397571.00,285987.00,8.00,287694.00,359005.00,2.00,8000,9384228,10655032
2025-12-31T15:58:10Z,eth0,38730044.00,280911.00,43572529.00,354463.00,62328.00,394996.00,282332.00,17.00,277578.00,350793.00,1.00,8000,9384228,10655032
2025-12-31T15:58:11Z,eth0,37821717.00,274329.00,43071507.00,353681.00,65306.00,392767.00,279873.00,15.00,273931.00,352818.00,2.00,8000,9384228,10655032
2025-12-31T15:58:12Z,eth0,37376933.00,271052.00,42650269.00,350632.00,62191.00,390486.00,279612.00,18.00,273338.00,353117.00,1.00,8000,9384228,10655032
2025-12-31T15:58:13Z,eth0,38873079.00,281948.00,43218567.00,348117.00,56782.00,384631.00,279271.00,3.00,281617.00,348435.00,3.00,8000,9384228,10655032
2025-12-31T15:58:14Z,eth0,39509195.00,286416.00,43871300.00,352489.00,54959.00,391498.00,283124.00,2.00,283727.00,348850.00,3.00,8000,9384228,10655032
2025-12-31T15:58:16Z,eth0,19349073.50,140386.50,21714482.00,176181.00,30128.00,197277.00,141998.50,4.50,140386.50,176146.50,1.00,8000,9385188,10656376
2025-12-31T15:58:17Z,eth0,38045319.00,275941.00,43195580.00,353761.00,56567.00,419592.00,280528.00,13.00,276243.00,354045.00,2.00,8000,9395556,10658488
2025-12-31T15:58:18Z,eth0,38691997.00,280481.00,43713239.00,356561.00,52226.00,395449.00,282779.00,14.00,280885.00,357632.00,1.00,8000,9594516,10865980
2025-12-31T15:58:19Z,eth0,31576554.00,229037.00,38062517.00,327195.00,52776.00,386998.00,259350.00,31.00,229128.00,326824.00,2.00,8000,9970260,11268500
2025-12-31T15:58:20Z,eth0,36974109.00,268246.00,42397494.00,350449.00,56752.00,383139.00,275464.00,20.00,270025.00,353741.00,2.00,8000,9970644,11268500
2025-12-31T15:58:21Z,eth0,38598615.00,279981.00,44230238.00,364835.00,68394.00,405095.00,285869.00,27.00,279987.00,364171.00,1.00,8000,9971028,11268500
2025-12-31T15:58:22Z,eth0,39761451.00,288315.00,44301674.00,357472.00,56898.00,390651.00,283586.00,11.00,288109.00,357130.00,0.00,8000,9971028,11268500
2025-12-31T15:58:23Z,eth0,40734673.00,295410.00,44943019.00,358652.00,54728.00,393561.00,284302.00,2.00,295411.00,357878.00,5.00,8000,9971028,11268500
2025-12-31T15:58:24Z,eth0,38835125.00,281600.00,43382160.00,350775.00,60675.00,390994.00,282867.00,12.00,282049.00,351744.00,3.00,8000,9971028,11268500
2025-12-31T15:58:25Z,eth0,37239630.00,270298.00,42817435.00,354742.00,57913.00,380750.00,269677.00,22.00,271553.00,356599.00,1.00,8000,9971028,11268500
2025-12-31T15:58:27Z,eth0,19472650.50,141290.00,21986894.00,179218.00,26878.00,195384.00,140430.00,5.00,141743.50,179492.50,2.50,8000,9971028,11268500
2025-12-31T15:58:28Z,eth0,37224800.00,270053.00,43342166.00,363081.00,59113.00,384989.00,269449.00,23.00,265132.00,357392.00,0.00,8000,9996564,11268500
2025-12-31T15:58:29Z,eth0,38596009.00,279991.00,43880950.00,359374.00,51985.00,393054.00,283290.00,9.00,283868.00,363965.00,2.00,8000,9996948,11268500
2025-12-31T15:58:30Z,eth0,37014051.00,268451.00,42768620.00,356242.00,65010.00,385836.00,270237.00,31.00,268094.00,355776.00,0.00,8000,9997332,11268628
2025-12-31T15:58:31Z,eth0,36885843.00,267502.00,42707057.00,355641.00,62927.00,389764.00,272966.00,22.00,263912.00,351766.00,2.00,8000,10000980,11270868
2025-12-31T15:58:32Z,eth0,38472622.00,279001.00,43844163.00,360297.00,57568.00,411865.00,283504.00,16.00,280582.00,361977.00,1.00,8000,10004820,11272788
2025-12-31T15:58:33Z,eth0,37356148.00,270966.00,42601920.00,349971.00,61189.00,389592.00,278254.00,14.00,272140.00,351780.00,2.00,8000,10477140,11744368
2025-12-31T15:58:34Z,eth0,31584018.00,229114.00,38079736.00,327890.00,47446.00,375134.00,253835.00,29.00,226710.00,324446.00,1.00,8000,10617108,11878136
2025-12-31T15:58:35Z,eth0,37810808.00,274224.00,43243632.00,356422.00,62729.00,392190.00,280037.00,15.00,277495.00,361275.00,2.00,8000,10617108,11878136
2025-12-31T15:58:37Z,eth0,18400510.00,133526.00,21693891.50,183380.00,31010.50,194809.00,134658.50,29.50,131714.50,180766.00,0.50,8000,10617492,11878136
2025-12-31T15:58:38Z,eth0,37981374.00,275502.00,43233222.00,355012.00,64425.00,391181.00,277983.00,9.00,275622.00,355424.00,0.00,8000,10617492,11878136
2025-12-31T15:58:39Z,eth0,38633433.00,280210.00,44349181.00,366804.00,59817.00,399400.00,283915.00,24.00,280089.00,366630.00,0.00,8000,10617492,11878136
2025-12-31T15:58:40Z,eth0,36927228.00,267817.00,42549446.00,352924.00,69645.00,390621.00,277005.00,17.00,269692.00,356201.00,1.00,8000,10617492,11878136
2025-12-31T15:58:41Z,eth0,38604908.00,280079.00,44262199.00,365686.00,60058.00,398722.00,284545.00,31.00,284816.00,369886.00,2.00,8000,10617492,11878136
2025-12-31T15:58:42Z,eth0,39775654.00,288477.00,44436901.00,358989.00,60209.00,396816.00,281947.00,6.00,283036.00,352645.00,6.00,8000,10617492,11878136
2025-12-31T15:58:43Z,eth0,38829342.00,281642.00,43710162.00,355450.00,59136.00,393668.00,283931.00,10.00,285497.00,359988.00,0.00,8000,10617492,11878136
2025-12-31T15:58:44Z,eth0,38298676.00,277736.00,43272254.00,352848.00,61449.00,387524.00,276143.00,10.00,276536.00,351348.00,7.00,8000,10617492,11878136
2025-12-31T15:58:45Z,eth0,39588107.00,287235.00,44399665.00,360400.00,56846.00,392475.00,280917.00,12.00,287181.00,360263.00,0.00,8000,10617684,11878648
2025-12-31T15:58:47Z,eth0,19162146.50,138962.50,21723286.00,177705.00,31228.00,199351.50,142720.50,12.00,139566.50,178661.50,1.00,8000,10619796,11881528
2025-12-31T15:58:48Z,eth0,37334853.00,270756.00,42670098.00,351451.00,62680.00,384391.00,271298.00,16.00,269758.00,350079.00,3.00,8000,10620948,11882744
2025-12-31T15:58:49Z,eth0,38358831.00,278317.00,43447557.00,355544.00,60516.00,388998.00,276103.00,25.00,274574.00,351511.00,1.00,8000,10788564,12086340
2025-12-31T15:58:50Z,eth0,30756257.00,223028.00,37509871.00,325229.00,47514.00,385582.00,257757.00,27.00,222786.00,324512.00,0.00,8000,11131860,12421400
2025-12-31T15:58:51Z,eth0,37184706.00,269822.00,42571019.00,351261.00,54068.00,384552.00,276099.00,13.00,276002.00,358724.00,1.00,8000,11132436,12421400
2025-12-31T15:58:52Z,eth0,38317591.00,277937.00,43055456.00,349800.00,67467.00,389508.00,279092.00,7.00,275722.00,347910.00,1.00,8000,11132820,12421400
2025-12-31T15:58:53Z,eth0,38079651.00,276230.00,43362937.00,356044.00,58715.00,389648.00,276899.00,16.00,274573.00,353307.00,1.00,8000,11132820,12421400
2025-12-31T15:58:54Z,eth0,36941758.00,267935.00,43105605.00,361496.00,63979.00,392747.00,274350.00,42.00,265626.00,358433.00,0.00,8000,11132820,12421400
2025-12-31T15:58:55Z,eth0,38331179.00,278022.00,43229613.00,352173.00,58132.00,393703.00,285479.00,17.00,283012.00,357704.00,5.00,8000,11132820,12421400
2025-12-31T15:58:56Z,eth0,38389449.00,278502.00,44052743.00,364058.00,65069.00,402796.00,284280.00,19.00,277532.00,363560.00,0.00,8000,11132820,12421400
2025-12-31T15:58:58Z,eth0,18863888.50,136788.00,21421246.00,175571.50,31498.00,194859.00,137679.00,7.50,135332.00,173929.50,0.00,8000,11132820,12421400
2025-12-31T15:58:59Z,eth0,37199893.00,269802.00,42446419.00,349295.00,66453.00,389163.00,275941.00,15.00,269953.00,349638.00,0.00,8000,11132820,12421400
2025-12-31T15:59:00Z,eth0,38653930.00,280298.00,43885301.00,359479.00,61981.00,398341.00,285387.00,8.00,281587.00,361179.00,2.00,8000,11132820,12421400
2025-12-31T15:59:01Z,eth0,37816323.00,274310.00,42511787.00,345008.00,64118.00,387941.00,278215.00,13.00,276587.00,346436.00,1.00,8000,11132820,12421400
2025-12-31T15:59:02Z,eth0,38506527.00,279280.00,43755319.00,358919.00,63904.00,400374.00,286007.00,18.00,278779.00,359011.00,1.00,8000,11132820,12421656
2025-12-31T15:59:03Z,eth0,39131210.00,283837.00,43732405.00,353741.00,56054.00,390625.00,278788.00,5.00,279511.00,348422.00,1.00,8000,11133396,12423768
2025-12-31T15:59:04Z,eth0,37793672.00,274122.00,42947334.00,352142.00,57412.00,386680.00,276181.00,15.00,274122.00,352270.00,1.00,8000,11135316,12425816
2025-12-31T15:59:05Z,eth0,38008066.00,275786.00,43185375.00,354156.00,64479.00,397885.00,285330.00,15.00,281853.00,361689.00,3.00,8000,11290068,12562784
2025-12-31T15:59:06Z,eth0,31584245.00,229090.00,37723188.00,322078.00,49097.00,386846.00,260313.00,22.00,225578.00,317987.00,1.00,8000,11782740,13098240
2025-12-31T15:59:08Z,eth0,17398761.00,126248.50,20659835.00,175605.00,32496.50,195257.00,135530.00,15.50,124971.00,174020.00,0.50,8000,11821908,13099008
2025-12-31T15:59:09Z,eth0,38022826.00,275804.00,42740026.00,347218.00,57386.00,389084.00,281723.00,11.00,277926.00,349558.00,1.00,8000,11821908,13099008
2025-12-31T15:59:10Z,eth0,35780997.00,259557.00,42068120.00,354715.00,76394.00,396094.00,277220.00,24.00,261673.00,357066.00,1.00,8000,11821908,13099008
2025-12-31T15:59:11Z,eth0,38499509.00,279486.00,43892743.00,361223.00,61134.00,395230.00,278538.00,13.00,275247.00,356115.00,4.00,8000,11821908,13099008
2025-12-31T15:59:12Z,eth0,37242729.00,270188.00,42948622.00,356560.00,60495.00,390951.00,276267.00,21.00,270188.00,356717.00,2.00,8000,11821908,13099008
2025-12-31T15:59:13Z,eth0,37416269.00,271529.00,42663227.00,350470.00,68136.00,392639.00,281466.00,12.00,276579.00,357012.00,1.00,8000,11821908,13099008
2025-12-31T15:59:14Z,eth0,37392807.00,271219.00,43246403.00,360329.00,61703.00,396923.00,280336.00,35.00,271769.00,360939.00,0.00,8000,11821908,13099008
2025-12-31T15:59:15Z,eth0,38086250.00,276238.00,43374062.00,356357.00,59956.00,391321.00,277254.00,27.00,272210.00,351960.00,2.00,8000,11821908,13099008
2025-12-31T15:59:16Z,eth0,36494963.00,264918.00,42951925.00,362465.00,63363.00,392809.00,275992.00,34.00,268886.00,366770.00,2.00,8000,11821908,13099008
2025-12-31T15:59:18Z,eth0,18553027.00,134593.50,21441566.50,178226.50,30931.50,195556.50,137173.50,19.50,132895.00,175665.50,1.50,8000,11821908,13099008
2025-12-31T15:59:19Z,eth0,39387614.00,285779.00,44303583.00,360474.00,61895.00,399996.00,287383.00,11.00,284747.00,360410.00,2.00,8000,11821908,13099008
2025-12-31T15:59:20Z,eth0,37019361.00,268537.00,42600600.00,352901.00,60737.00,391288.00,279302.00,36.00,271989.00,355867.00,0.00,8000,11821908,13099008
2025-12-31T15:59:21Z,eth0,37878633.00,274757.00,43006239.00,352666.00,57442.00,387736.00,275621.00,16.00,270765.00,348283.00,2.00,8000,11823828,13100928
2025-12-31T15:59:22Z,eth0,37057156.00,268793.00,42652249.00,353133.00,63225.00,390952.00,278390.00,25.00,271860.00,356635.00,2.00,8000,11824980,13102976
2025-12-31T15:59:23Z,eth0,39619506.00,287296.00,44294315.00,358358.00,62962.00,400661.00,286558.00,16.00,283795.00,354444.00,0.00,8000,11827284,13105472
2025-12-31T15:59:24Z,eth0,35534575.00,257894.00,41330929.00,345776.00,62169.00,384021.00,269864.00,21.00,260562.00,349401.00,0.00,8000,12318420,13642784
2025-12-31T15:59:25Z,eth0,28799177.00,208967.00,35434575.00,309387.00,47765.00,372705.00,248137.00,32.00,206159.00,305857.00,0.00,8000,12609876,13911344
2025-12-31T15:59:26Z,eth0,35662716.00,258825.00,41870858.00,352884.00,68254.00,392027.00,274935.00,46.00,261643.00,356861.00,0.00,8000,12610452,13911344
2025-12-31T15:59:27Z,eth0,38667653.00,280505.00,43778587.00,357693.00,67918.00,403276.00,287385.00,16.00,278681.00,354306.00,0.00,8000,12610452,13911344
2025-12-31T15:59:29Z,eth0,19576871.00,142008.50,21898585.00,177248.00,31046.50,198440.50,142776.00,4.50,143020.00,178736.00,0.50,8000,12610452,13911344
2025-12-31T15:59:30Z,eth0,39433788.00,285983.00,43714767.00,350793.00,63002.00,395926.00,285585.00,3.00,282965.00,346934.00,0.00,8000,12610452,13911344
2025-12-31T15:59:31Z,eth0,38950649.00,282766.00,43400637.00,349044.00,63249.00,392515.00,283424.00,11.00,283458.00,349126.00,1.00,8000,12610452,13911344
2025-12-31T15:59:32Z,eth0,38688262.00,280434.00,43308831.00,351505.00,63718.00,395453.00,283939.00,13.00,280406.00,353176.00,1.00,8000,12610452,13911344
2025-12-31T15:59:33Z,eth0,38668032.00,280486.00,43139626.00,348139.00,58395.00,387501.00,279975.00,3.00,279822.00,346380.00,0.00,8000,12610452,13911344
2025-12-31T15:59:34Z,eth0,37512860.00,272125.00,43522367.00,362827.00,68679.00,403415.00,283277.00,34.00,274113.00,365372.00,0.00,8000,12610452,13911344
2025-12-31T15:59:35Z,eth0,38147770.00,276778.00,42675100.00,345347.00,60895.00,388044.00,280810.00,3.00,279072.00,347584.00,2.00,8000,12610452,13911344
2025-12-31T15:59:36Z,eth0,37404857.00,271384.00,43062013.00,357287.00,65627.00,392776.00,277647.00,25.00,272494.00,359015.00,2.00,8000,12610452,13911344
2025-12-31T15:59:37Z,eth0,38352276.00,278419.00,44245227.00,366682.00,67954.00,403839.00,283961.00,23.00,275801.00,362993.00,1.00,8000,12610452,13911344
2025-12-31T15:59:39Z,eth0,18986720.00,137616.50,21629383.50,178067.00,29787.50,194952.50,137943.50,7.50,136466.50,176836.50,0.00,8000,12610452,13911408
2025-12-31T15:59:40Z,eth0,37411268.00,271514.00,42489325.00,348392.00,66783.00,390131.00,278923.00,22.00,275095.00,355250.00,0.00,8000,12611988,13913776
2025-12-31T15:59:41Z,eth0,37713538.00,273486.00,43195361.00,356493.00,60224.00,395430.00,281135.00,21.00,274125.00,355313.00,0.00,8000,12613716,13915568
2025-12-31T15:59:42Z,eth0,38900341.00,282150.00,43706135.00,354974.00,60337.00,391957.00,280197.00,5.00,278250.00,350572.00,0.00,8000,12615252,13917616
2025-12-31T15:59:43Z,eth0,38191502.00,276949.00,43101213.00,351336.00,55439.00,391597.00,280672.00,12.00,279813.00,354080.00,2.00,8000,12907476,14188736
2025-12-31T15:59:44Z,eth0,27397232.00,198658.00,34620864.00,307993.00,50258.00,375849.00,242373.00,37.00,197307.00,306683.00,1.00,8000,13232532,14523284
2025-12-31T15:59:45Z,eth0,38385931.00,278449.00,44258566.00,367073.00,62672.00,408947.00,290959.00,25.00,278579.00,366653.00,1.00,8000,13233108,14523284
2025-12-31T15:59:46Z,eth0,38410348.00,278601.00,43392429.00,354269.00,61333.00,390892.00,281384.00,28.00,279744.00,356465.00,2.00,8000,13233108,14523284
2025-12-31T15:59:47Z,eth0,37991439.00,275550.00,43189249.00,353969.00,61959.00,398976.00,283096.00,22.00,276966.00,355119.00,1.00,8000,13233108,14523284
2025-12-31T15:59:49Z,eth0,19535672.50,141739.00,22008082.50,179327.00,27609.00,194498.50,139323.50,5.00,139454.00,176675.00,0.00,8000,13233108,14523284
2025-12-31T15:59:50Z,eth0,39598557.00,287188.00,43959028.00,352883.00,53924.00,397671.00,289645.00,6.00,292742.00,358984.00,4.00,8000,13233108,14523284
2025-12-31T15:59:51Z,eth0,38998806.00,282831.00,44157354.00,360930.00,60752.00,398888.00,283753.00,18.00,281324.00,359106.00,1.00,8000,13233108,14523284
2025-12-31T15:59:52Z,eth0,38764136.00,281275.00,43607584.00,354226.00,60041.00,394655.00,281634.00,16.00,278667.00,351145.00,1.00,8000,13233108,14523284
2025-12-31T15:59:53Z,eth0,37439829.00,271459.00,42780775.00,353047.00,65018.00,390590.00,276208.00,20.00,269587.00,352933.00,0.00,8000,13233108,14523284
2025-12-31T15:59:54Z,eth0,38946659.00,282386.00,43770938.00,355406.00,59665.00,396999.00,285967.00,14.00,282386.00,353588.00,3.00,8000,13233108,14523284
2025-12-31T15:59:55Z,eth0,38434572.00,278827.00,43258901.00,351940.00,62030.00,392236.00,280908.00,13.00,278826.00,352056.00,2.00,8000,13233108,14523284
2025-12-31T15:59:56Z,eth0,39811362.00,288666.00,44617860.00,361397.00,65600.00,406099.00,291746.00,11.00,289245.00,362249.00,0.00,8000,13233108,14523284
2025-12-31T15:59:57Z,eth0,37612250.00,272732.00,43228954.00,357749.00,69042.00,401936.00,284113.00,23.00,273182.00,358484.00,0.00,8000,13233108,14523284
2025-12-31T15:59:58Z,eth0,38526164.00,279321.00,43174118.00,349669.00,59651.00,388845.00,280657.00,14.00,280747.00,351193.00,0.00,8000,13233492,14523796
2025-12-31T16:00:00Z,eth0,19278921.00,139811.00,21782716.50,177737.00,27465.00,197790.00,141133.50,11.00,141039.00,179650.00,0.00,8000,13235412,14526036
2025-12-31T16:00:01Z,eth0,39499496.00,286408.00,44192673.00,357442.00,60732.00,400519.00,289772.00,12.00,285051.00,354613.00,1.00,8000,13236948,14528084
2025-12-31T16:00:02Z,eth0,37042970.00,268692.00,42423797.00,350130.00,61481.00,388268.00,276327.00,29.00,269568.00,352828.00,2.00,8000,13238868,14530132
2025-12-31T16:00:03Z,eth0,39149923.00,283967.00,45394904.00,378572.00,59711.00,414138.00,288462.00,37.00,280472.00,372854.00,1.00,8000,13723284,15002096
2025-12-31T16:00:04Z,eth0,26861389.00,194831.00,33773744.00,299492.00,47100.00,365564.00,239641.00,39.00,194580.00,300295.00,1.00,8000,13934196,15209488
2025-12-31T16:00:05Z,eth0,38169200.00,276895.00,43135815.00,351556.00,55765.00,395160.00,286686.00,2.00,280579.00,354469.00,2.00,8000,13934388,15209488
2025-12-31T16:00:06Z,eth0,36072003.00,261599.00,42389331.00,357399.00,66153.00,391015.00,274471.00,22.00,262199.00,357876.00,1.00,8000,13934388,15209488
2025-12-31T16:00:07Z,eth0,38864022.00,281825.00,43992431.00,359848.00,61778.00,393019.00,278024.00,18.00,281900.00,360211.00,0.00,8000,13934388,15209488
2025-12-31T16:00:09Z,eth0,19010990.50,137921.50,22020389.50,183469.50,35162.50,202004.50,141582.00,24.00,135628.50,180992.50,1.00,8000,13934388,15209488
2025-12-31T16:00:10Z,eth0,38331377.00,277973.00,43121797.00,350457.00,62145.00,393690.00,284070.00,8.00,282173.00,356781.00,0.00,8000,13934388,15209488
2025-12-31T16:00:11Z,eth0,39765163.00,288445.00,44702114.00,362870.00,57401.00,401623.00,288483.00,11.00,286484.00,359022.00,1.00,8000,13934388,15209488
2025-12-31T16:00:12Z,eth0,39201812.00,284303.00,44152050.00,359454.00,63611.00,399790.00,284156.00,10.00,283621.00,358772.00,3.00,8000,13934388,15209488
2025-12-31T16:00:13Z,eth0,38760806.00,281222.00,43823788.00,358018.00,58925.00,391127.00,279394.00,15.00,279205.00,355400.00,1.00,8000,13934388,15209488
2025-12-31T16:00:14Z,eth0,38333755.00,277960.00,43610738.00,357742.00,57176.00,391442.00,279319.00,20.00,281225.00,362043.00,2.00,8000,13934388,15209488
2025-12-31T16:00:15Z,eth0,40791623.00,295862.00,45118275.00,361321.00,60010.00,403422.00,292374.00,1.00,294621.00,359523.00,4.00,8000,13934388,15209488
2025-12-31T16:00:16Z,eth0,38243175.00,277411.00,43503672.00,356906.00,63444.00,391065.00,279025.00,27.00,280288.00,360661.00,1.00,8000,13934388,15209488
2025-12-31T16:00:17Z,eth0,38606976.00,279916.00,43600717.00,355783.00,66747.00,397343.00,281420.00,18.00,275014.00,349516.00,2.00,8000,13934388,15209488
2025-12-31T16:00:18Z,eth0,38844743.00,281715.00,43487402.00,351792.00,58482.00,395605.00,285575.00,14.00,285264.00,355665.00,3.00,8000,13934388,15209488
2025-12-31T16:00:20Z,eth0,19213555.50,139375.50,21764342.50,177980.00,30831.50,197690.00,141451.00,5.00,138576.00,177042.00,0.00,8000,13935156,15209936
2025-12-31T16:00:21Z,eth0,38517559.00,279535.00,43656497.00,357311.00,63457.00,394108.00,284019.00,15.00,284299.00,363344.00,0.00,8000,13935732,15211984
2025-12-31T16:00:22Z,eth0,37844764.00,274498.00,43363991.00,357946.00,61312.00,389998.00,273121.00,38.00,267783.00,350024.00,1.00,8000,13937460,15214480
2025-12-31T16:00:23Z,eth0,38602180.00,279935.00,43366680.00,351836.00,57017.00,385947.00,278896.00,9.00,285564.00,358609.00,5.00,8000,13978932,15282836
2025-12-31T16:00:24Z,eth0,34599338.00,250979.00,40607650.00,342186.00,51946.00,396198.00,270731.00,25.00,246502.00,337905.00,1.00,8000,14495220,15820404
2025-12-31T16:00:25Z,eth0,30444570.00,220928.00,37295327.00,324609.00,53449.00,375465.00,257792.00,36.00,223851.00,327959.00,1.00,8000,14608692,15887800
2025-12-31T16:00:26Z,eth0,37644833.00,273010.00,43626977.00,363384.00,65543.00,402100.00,283884.00,20.00,271485.00,360433.00,0.00,8000,14608692,15887800
2025-12-31T16:00:27Z,eth0,37634689.00,273130.00,42997107.00,354533.00,60495.00,388202.00,275775.00,24.00,273060.00,355105.00,0.00,8000,14608692,15887800
2025-12-31T16:00:28Z,eth0,39485707.00,286283.00,44310929.00,359193.00,60480.00,398883.00,285170.00,12.00,284324.00,356063.00,1.00,8000,14608692,15887800
2025-12-31T16:00:30Z,eth0,19598993.00,142078.50,21879532.00,176549.00,30944.00,199106.50,144874.50,5.50,144545.50,179417.50,0.50,8000,14608692,15887800
2025-12-31T16:00:31Z,eth0,39585038.00,287295.00,44379395.00,360088.00,60378.00,398187.00,285749.00,12.00,286078.00,359753.00,1.00,8000,14608692,15887800
